id,split,V,A,D,text,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN,map_from_VAD,map_from_lex
captured_moments_39374_39416,train,3.0,2.89,3.22,"For in my way, I have done the same thing.",0.0,1.0,0.0,0.0,0.0,0.125,0.0,3,3
captured_moments_3940_3990,dev,3.6,3.3,3.2,"She said, ""It's beautiful, isn't it, Señor Flynn?""",0.0,0.642,0.358,0.5994,0.85,1.0,3.0,3,3
captured_moments_39435_39467,train,2.89,3.11,3.22,I am ready for the mindwipe now.,0.0,0.667,0.333,0.3612,0.2,0.5,0.0,5,3
captured_moments_3950_3990,train,3.5,3.2,2.9,"""It's beautiful, isn't it, Señor Flynn?""",0.0,0.562,0.438,0.5994,0.85,1.0,3.0,3,3
captured_moments_4133_4359,train,2.8,3.1,3.1,But she was young and attractive (as I have said and may say again) and eager and so happy to be assisting the infamous Bernardo Flynn that I merely raised an eyebrow in mild scepticism.,0.05,0.662,0.288,0.9079,0.1722222222222222,0.7333333333333334,7.0,4,3
captured_moments_4360_4519,train,2.78,3.0,3.22,"And then, because a playwright cannot resist a promising line, I said, ""Your Sleeping Flamingo should be put to sleep.""",0.124,0.876,0.0,-0.3089,0.2,0.5,0.0,4,5
captured_moments_4451_4519,train,2.44,3.11,3.56,"""Your Sleeping Flamingo should be put to sleep.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
captured_moments_4538_4608,train,2.9,3.0,3.1,To say her face fell would do a disservice to Tasha and to literature.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
captured_moments_4609_4892,train,2.88,3.0,3.25,"(Allow me my self-indulgences as you would those of a dying man -- when I convince my mindsmith to permit the wipe, there will be another Bernardo Flynn, one who knows no more of Tasha Cortez or Vega IV than he reads here.)",0.051,0.903,0.046,-0.0516,-0.25,0.5,-2.0,5,4
captured_moments_4893_5084,test,3.0,2.9,3.1,"Her brows drew together, creasing the lovely, caramel-colored skin around her eyes and showing the pattern for an old woman's wrinkles on her forehead.",0.0,0.858,0.142,0.5859,0.3,0.475,3.0,3,3
captured_moments_5085_5254,train,3.29,3.29,3.43,"Her lower lip (a trifle too narrow for her face, perhaps her only physical flaw) thrust forward slightly as she started to speak.",0.091,0.909,0.0,-0.296,-0.0916666666666666,0.4273809523809523,-2.0,3,4
captured_moments_5255_5371,train,2.7,2.8,3.0,"She caught herself, slid her jaw infinitesimally back into place, and said, ""You don't like it?""",0.123,0.877,0.0,-0.2755,0.0,0.0,2.0,5,3
captured_moments_5351_5371,train,2.7,3.2,3.0,"""You don't like it?""",0.413,0.587,0.0,-0.2755,0.0,0.0,2.0,4,3
captured_moments_5390_5400,test,4.1,3.6,3.3,I laughed.,0.0,0.0,1.0,0.4588,0.7,0.2,1.0,3,3
captured_moments_5401_5417,train,2.62,2.75,2.38,What could I do?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
captured_moments_5418_5495,dev,3.1,3.0,3.0,I clapped her shoulder to show I was not laughing at her.,0.226,0.774,0.0,-0.3875,0.0,0.0,1.0,3,3
captured_moments_5496_5505,train,3.33,3.11,3.11,"""Like it?",0.0,0.286,0.714,0.3612,0.0,0.0,2.0,3,3
captured_moments_5506_5538,train,1.3,4.4,3.5,"I hate it, despise it, abhor it!",0.758,0.242,0.0,-0.8553,-1.0,0.9,-6.0,4,4
captured_moments_5539_5648,train,2.5,3.4,3.3,"It's gaudy, graceless, pretentious -- That house is an affront to taste and intelligence.",0.0,0.807,0.193,0.4767,-0.3,0.7,0.0,4,3
captured_moments_5649_5726,train,2.5,3.2,3.5,"I should buy it to raze it, but I am not so kind-hearted.",0.0,1.0,0.0,0.0,0.0,0.0,2.0,4,3
captured_moments_5727_5754,train,3.0,3.1,3.1,"I might, however, rent it.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_5773_5824,train,2.7,3.0,2.8,I think she only heard the last words of my speech.,0.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.0,4,3
captured_moments_5855_5869,test,3.8,3.4,3.2,"""It amuses me.",0.0,0.426,0.574,0.4019,0.0,0.0,0.0,3,3
captured_moments_5870_5911,train,3.0,2.8,3.2,"Show me around, and then I shall decide.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_5930_5955,train,3.12,2.88,2.38,"""Of course, Señor Flynn.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_5974_6003,train,2.43,3.29,3.86,"""And stop calling me 'señor'.",0.355,0.645,0.0,-0.296,0.0,0.0,-1.0,4,4
captured_moments_6004_6037,train,2.9,3.1,3.2,Not even Los Mundos is so polite.,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5,3
captured_moments_6038_6076,test,3.25,3.0,3.12,"Call me Bernardo.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_6095_6109,train,3.18,3.0,2.82,"""If you wish.""",0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3
captured_moments_6128_6190,train,2.67,2.89,3.0,"""I beg you, change the color of the walls, at the very least.""",0.0,1.0,0.0,0.0,-0.39,0.52,0.0,4,4
captured_moments_6209_6225,dev,3.57,3.71,3.29,"""But of course!""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_6291_6300,train,3.0,3.0,3.2,I stared.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_6319_6332,train,3.0,2.71,3.0,"""How's that?""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_6351_6367,train,3.0,3.2,3.2,I looked at her.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
captured_moments_6386_6394,train,2.6,3.2,2.9,"""Worse?""",0.0,1.0,0.0,0.0,-0.4,0.6,-3.0,4,4
captured_moments_638_754,dev,3.22,2.89,3.0,"I remember Papa's stopbox, a teal blue Tiempo Capturado that Mama brought home for his birthday.",0.0,1.0,0.0,0.0,0.0,0.1,0.0,3,3
captured_moments_6423_6462,train,3.11,2.56,3.0,"""I would not have thought it possible.""",0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,3
captured_moments_6481_6493,train,2.43,3.0,3.14,She frowned.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
captured_moments_6494_6514,train,2.2,3.4,3.3,"""It is rather ugly.""",0.0,1.0,0.0,0.0,-0.7,1.0,-3.0,4,4
captured_moments_6533_6551,train,2.29,3.43,3.14,"""Thoroughly ugly,""",0.0,1.0,0.0,0.0,-0.7,1.0,-3.0,4,4
captured_moments_6533_6575,train,3.0,3.2,3.1,"""Thoroughly ugly,"" I corrected with smile.",0.0,0.615,0.385,0.3612,-0.1999999999999999,0.55,-1.0,5,3
captured_moments_6594_6611,train,1.4,2.9,3.2,"""Obscenely ugly,""",0.0,1.0,0.0,0.0,-0.7,1.0,-3.0,4,4
captured_moments_6594_6634,train,3.87,2.87,3.12,"""Obscenely ugly,"" said she, smiling too.",0.0,0.625,0.375,0.4588,-0.7,1.0,-1.0,3,2
captured_moments_6659_6669,train,3.0,2.67,3.17,I pointed.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_6670_6688,train,2.82,2.55,3.09,"""It has no tower.""",0.423,0.577,0.0,-0.296,0.0,0.0,-1.0,5,4
captured_moments_6707_6724,dev,3.5,3.6,4.1,"""I can fix that.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_6725_6776,train,3.0,2.75,3.12,She reached for another dial on the house controls.,0.0,0.851,0.149,0.1027,0.0,0.0,1.0,3,3
captured_moments_6795_6812,train,2.5,4.1,4.0,"""Don't you dare!""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
captured_moments_6813_6908,train,3.4,3.5,3.4,"Her wrist, when I grabbed it, was smooth and strong and warm in my fingers.",0.0,0.698,0.302,0.6369,0.4777777777777777,0.6111111111111112,3.0,3,3
captured_moments_6909_6923,train,3.75,3.75,3.88,"""I'll take it.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_6924_6942,train,3.0,2.8,3.3,"Exactly as it is.""",0.0,1.0,0.0,0.0,0.25,0.25,0.0,3,3
captured_moments_6991_6999,dev,2.9,3.2,3.1,"""I must.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
captured_moments_7000_7040,train,2.8,3.4,3.2,"God knows what you might do to it next.""",0.0,0.792,0.208,0.2732,0.0,0.0,1.0,4,3
captured_moments_7041_7094,train,2.4,3.4,2.7,"Reluctantly, I released her hand.",0.212,0.303,0.485,0.4215,0.0,0.0,0.0,4,3
captured_moments_7113_7165,train,3.5,3.2,3.2,The interior of The Flamingo was a welcome surprise.,0.0,0.541,0.459,0.6249,0.8,0.9,2.0,3,3
captured_moments_7166_7320,train,3.14,3.0,3.0,"Cloudwood had been used in a Mediterranean manner, making the house seem primitive and civilized at the same time.",0.0,1.0,0.0,0.0,0.2,0.5125,0.0,3,3
captured_moments_7321_7380,train,3.5,3.3,3.0,The kitchen and baths had every convenience that I desired.,0.0,0.792,0.208,0.2732,0.0,0.0,2.0,3,3
captured_moments_7381_7526,train,3.0,3.7,2.9,"From the living room, the view of the beach struck me with such intensity that Tasha asked if I felt ill.",0.211,0.789,0.0,-0.5859,-0.25,0.75,-3.0,4,4
captured_moments_7527_7552,dev,2.5,2.9,2.7,"All I could say was, ""No.",0.0,1.0,0.0,0.0,0.0,0.0,-1.0,4,5
captured_moments_7553_7566,train,4.37,4.12,3.5,"I'm in love.""",0.0,1.0,0.0,0.0,0.5,0.6,3.0,3,3
captured_moments_755_897,dev,2.5,2.9,2.8,"It was huge and inefficient, and she should never have spent so many pesos on a toy, but Papa would not let her return it.",0.0,0.933,0.067,0.1655,0.2666666666666666,0.5,-1.0,4,3
captured_moments_7567_7627,train,3.1,3.0,2.9,We both thought I referred to the vista.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_7672_7973,train,2.6,2.7,3.0,"It's strange how one can write delightedly of the happier moments of life, forgetting the things that one would forget by remembering fully the things one would remember, and suddenly the forgotten, in revenge, rears up to savage the unwary.",0.232,0.637,0.131,-0.4939,0.2166666666666666,0.45,-5.0,4,2
captured_moments_7974_8009,dev,2.9,2.7,3.0,So it was as I wrote the preceding.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_8010_8099,train,3.0,3.5,3.2,"My heart convulsed, and I left this manuscript for a three-day spree.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
captured_moments_8100_8184,dev,3.29,3.14,3.14,Apparently I was so successful that it lasted a week and a half.,0.0,0.649,0.351,0.7065,0.2111111111111111,0.4888888888888889,3.0,3,3
captured_moments_8185_8287,test,3.25,3.0,3.25,"Not bad for an eighty-three-year-old, even for one who has his rejuve every month.",0.0,0.82,0.18,0.431,0.3499999999999999,0.6666666666666666,-3.0,3,2
captured_moments_8288_8406,train,2.7,3.0,3.1,"And if I can brag and digress so easily, this must not be painful enough to merit a mindwipe, yes?",0.0,0.56,0.44,0.8756,-0.0888888888888888,0.7444444444444445,-1.0,4,3
captured_moments_8429_8685,train,2.78,2.89,3.0,"I abandoned these notes to my future self to have the wipe done immediately, thinking that Bernardo Flynn should receive such services when he needed them, even should the need arise at the third hour after midnight.",0.079,0.921,0.0,-0.4588,0.0,0.2083333333333333,-2.0,5,4
captured_moments_8686_8743,train,2.5,3.0,2.83,My mindsmith is not so understanding.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
captured_moments_8744_8828,train,3.0,2.8,2.9,"She says I am emotionally a child, to which I reply, ""Of course.",0.0,1.0,0.0,0.0,0.0,0.65,0.0,3,3
captured_moments_8829_8859,train,2.75,2.88,3.12,"Why else would I come to you?""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
captured_moments_8860_8945,train,2.6,3.3,2.7,This logic does not soothe her; she says I must wait three weeks.,0.161,0.839,0.0,-0.2755,0.0,0.0,3.0,4,3
captured_moments_8946_8952,test,3.29,3.57,3.0,Three!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_8952_8953,train,3.0,2.8,3.0,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_8954_8970,train,3.0,3.1,3.3,Such is the law.,0.0,1.0,0.0,0.0,0.0,0.5,0.0,5,3
captured_moments_8971_9075,train,2.8,3.0,3.0,"I say I do not care about law, I care about service and she should care about money.",0.396,0.604,0.0,-0.7835,0.0,0.0,6.0,5,3
captured_moments_898_1100,test,3.1,2.8,3.0,"He used it to preserve baby tomatoes, cucumbers, and strawberries in translucent cubes that he stored in the pantry for spring-time meals in the middle of winter.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
captured_moments_9084_9156,train,3.67,3.44,3.33,"I went on a spree, and it must have been a good one.",0.0,0.756,0.244,0.4404,0.7,0.6000000000000001,3.0,3,3
captured_moments_9157_9268,dev,3.33,3.22,3.22,I hope the wipe is as successful with my time on Vega IV as my spree was with my time here.,0.0,0.729,0.271,0.7717,0.75,0.95,5.0,3,3
captured_moments_9269_9382,train,2.73,2.82,3.0,"I dimly remember three bedpartners who were probably human, and one that I hope was delirium.",0.0,0.818,0.182,0.4404,0.05,0.3,2.0,5,3
captured_moments_9383_9478,train,2.63,3.12,3.5,"I will not answer the phone for a week, no matter whose face appears on it.",0.144,0.784,0.072,-0.2732,0.0,0.0,0.0,4,5
captured_moments_9497_9522,train,2.6,3.1,2.6,I keep evading the issue.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
captured_moments_9523_9539,train,2.9,3.0,2.9,But which issue?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
captured_moments_9540_9621,test,2.7,3.1,2.9,"The issue of why I am evading the issue, or the issue itself?",0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
captured_moments_9622_9667,train,2.0,3.1,2.8,To deal with the first: it hurts to remember.,0.279,0.721,0.0,-0.4767,0.25,0.3333333333333333,-2.0,4,4
captured_moments_9668_9734,train,3.56,3.33,3.33,"If I am capable of love, I loved Tasha Cortez.",0.0,0.318,0.682,0.8934,0.4666666666666666,0.6,7.0,3,3
captured_moments_9735_9811,train,2.9,3.3,3.4,"If I am not, I had the perfect mirror for my narcissism.",0.25,0.75,0.0,-0.4585,1.0,1.0,1.0,4,3
captured_moments_9830_9896,train,2.9,3.0,3.0,"As for the issue itself, I'm no longer sure what I want to record.",0.139,0.633,0.228,0.1027,0.5,0.8888888888888888,0.0,5,3
captured_moments_9897_9977,train,3.5,3.1,3.4,The playwright in me wants every scene of our time together.,0.0,1.0,0.0,0.0,0.2,0.1,0.0,3,3
captured_moments_9978_10047,dev,3.0,3.11,3.33,"The editor says no, only those that are relevant.",0.216,0.784,0.0,-0.296,0.2,0.95,-1.0,5,4
defenders5_1090_1102,train,3.0,3.0,3.2,“can’t-miss”,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,3,2
defenders5_1143_1207,train,3.2,3.1,3.4,Wolves can run fast — but they certainly can’t outrun airplanes.,0.0,0.744,0.256,0.4767,0.2071428571428571,0.5857142857142856,0.0,3,3
defenders5_1217_1382,train,2.7,3.2,3.2,"Given the urgency of the situation in Alaska, Defenders needs your immediate assistance to help save Alaska’s wolves from same-day airborne land-and-shoot slaughter.",0.0,0.735,0.265,0.7351,0.0,0.0,5.0,4,3
defenders5_1392_1445,train,3.0,3.43,3.29,Support the Emergency Effort to Save Alaska’s Wolves.,0.193,0.37,0.437,0.5106,0.0,0.0,2.0,5,3
defenders5_144_195,train,3.0,2.7,2.9,Soon this wolf won’t be merely running in the snow.,0.0,1.0,0.0,0.0,-0.5,0.5,3.0,3,3
defenders5_1465_1619,train,3.0,3.0,3.2,"Defenders hopes to raise at least $100,000 to help Alaskans For Wildlife, a coalition of Alaska citizens, win a citizens’ ballot initiative this November.",0.0,0.629,0.371,0.8625,0.25,0.4,10.0,3,3
defenders5_1620_1655,train,2.6,2.6,2.6,And we face very wealthy opponents.,0.0,0.642,0.358,0.4201,0.65,1.0,2.0,5,3
defenders5_1656_2016,test,2.8,3.5,3.5,"So today, I urge you to do these two things: FIRST: Sign the enclosed Citizens’ Advisory Ballot to show our Alaska allies your strong personal support to reinstate the ban on “same-day airborne land-and-shoot” wolf killing in Alaska; SECOND: Rush an urgent donation to help put this measure on the ballot and win passage in November.",0.114,0.683,0.203,0.6486,0.2966666666666667,0.3533333333333333,5.0,4,3
defenders5_1840_1883,dev,3.0,3.0,3.29,“same-day airborne land-and-shoot”,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,3,5
defenders5_2026_2143,test,2.5,2.9,2.8,The Alaska Legislature is completely out of step with the will of Alaska’s citizens and the American public at large.,0.0,1.0,0.0,0.0,0.0785714285714285,0.2238095238095238,0.0,4,3
defenders5_205_244,train,3.0,3.8,3.3,This wolf will be running for its life!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
defenders5_2153_2232,train,3.0,3.14,3.29,"Like you, the majority of Alaskans oppose same-day land-and-shoot wolf killing.",0.277,0.566,0.157,-0.4404,0.0,0.0,-2.0,5,2
defenders5_2233_2342,train,2.29,2.86,2.57,But the anti-wolf politicians in the Alaska legislature don’t care what the majority of Alaska citizens want.,0.0,0.723,0.277,0.6956,0.0,0.0,2.0,4,3
defenders5_2343_2463,train,2.6,3.6,3.2,"And they didn’t listen to the recommendations of the Alaska Department of Fish and Game, which opposed this legislation!",0.0,1.0,0.0,0.0,-0.5,0.4,0.0,4,4
defenders5_2473_2623,train,2.3,3.7,2.7,They are utterly out of step with their Alaska constituents ... the state agency that manages Alaska wildlife ... and the rest of the American public!,0.0,1.0,0.0,0.0,0.0,0.3555555555555555,0.0,4,3
defenders5_254_345,train,2.89,3.22,3.44,The airplane above will be tracking her ... in order to land and immediately gun her down .,0.13,0.87,0.0,-0.34,-0.0777777777777777,0.1944444444444444,-1.0,5,4
defenders5_2633_2819,train,2.14,3.57,3.0,"In the name of “wolf control,” wolf killers will predictably once again use aircraft to hunt wolves to the point of exhaustion, so that the wolves have, literally, no chance of survival.",0.231,0.718,0.051,-0.7906,-0.2,0.5,1.0,4,4
defenders5_2648_2663,train,2.9,2.4,2.9,"“wolf control,”",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
defenders5_2829_2926,test,2.6,3.4,2.8,"And if history is any guide, over the years thousands of Alaska’s wolves will be brutally killed.",0.362,0.638,0.0,-0.8591,-0.2,0.0,-6.0,4,4
defenders5_2936_3086,train,2.4,3.4,3.0,"Before the 1996 ban on same-day land-and-shoot, as many as 400 wolves were killed in Alaska each year because of this barbaric and unethical practice.",0.341,0.659,0.0,-0.9081,0.15,0.25,-10.0,4,2
defenders5_3096_3269,train,2.9,2.6,3.0,Anti-wolf interests are prepared to spend hundreds of thousands of dollars to make sure that the new land-and-shoot law stands — even though most Alaskans do not support it.,0.07,0.739,0.191,0.4482,0.3787878787878787,0.6144781144781145,2.0,3,3
defenders5_31_47,test,2.0,3.57,2.71,ALASKA EMERGENCY,0.722,0.278,0.0,-0.3818,0.0,0.0,-2.0,4,4
defenders5_3279_3417,test,2.33,3.0,3.11,"So if we don’t act right now, Alaska’s snowy tundras will once again become bloody killing fields for wolves in America’s “Last Frontier.”",0.258,0.742,0.0,-0.8074,-0.1714285714285714,0.5007936507936508,-6.0,4,4
defenders5_3401_3417,train,3.18,2.91,3.09,“Last Frontier.”,0.0,1.0,0.0,0.0,0.0,0.0666666666666666,0.0,3,3
defenders5_3427_3495,train,2.3,3.6,3.5,Say “NO” to the barbaric practice of same-day airborne wolf killing.,0.306,0.694,0.0,-0.6597,0.0,0.0,-6.0,4,4
defenders5_3431_3435,train,1.7,3.9,4.2,“NO”,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,4,5
defenders5_3505_3652,train,3.0,3.0,3.12,The only way Alaskans can repeal the new law and reinstate the ban on same-day airborne land-and-shoot wolf killing is with a Citizens’ Referendum.,0.276,0.724,0.0,-0.8402,0.0681818181818181,0.7272727272727273,-6.0,3,4
defenders5_365_561,train,2.6,3.1,3.1,"You see, the Alaska legislature passed a law that once again allows any private citizen with just a $15 trapping or $25 hunting license to track wolves by aircraft and then land and gun them down.",0.068,0.932,0.0,-0.34,-0.0777777777777777,0.3319444444444445,-1.0,4,4
defenders5_3662_3742,dev,3.11,3.67,3.11,That’s why your special financial support is so important — and urgently needed.,0.0,0.546,0.454,0.7574,0.2523809523809524,0.5238095238095238,4.0,5,3
defenders5_3752_3817,train,3.0,3.0,3.25,Alaska wolf advocates need your immediate support to save wolves.,0.0,0.576,0.424,0.7096,0.0,0.0,4.0,3,3
defenders5_3827_4014,train,2.8,3.1,3.2,"As I mentioned, this new same-day airborne land-and-shoot practice will start in September after the opening of hunting season and the first snow — and when wolves will be an easy target.",0.0,0.909,0.091,0.4404,0.2732323232323232,0.5404040404040403,0.0,4,3
defenders5_4024_4197,train,2.78,3.67,3.22,"To repeal this unconscionable law, Defenders must help provide our friends in Alaska -- Alaskans For Wildlife — with the resources necessary to win at the polls in November.",0.0,0.688,0.312,0.872,0.4,0.7,8.0,4,3
defenders5_4207_4318,test,2.3,3.6,3.0,Our well-funded opponents will spend whatever it takes to mislead and confuse voters about this ballot measure.,0.106,0.894,0.0,-0.2263,0.0,0.0,-5.0,4,2
defenders5_4319_4563,train,3.0,3.2,3.1,"We need help to supplement the funds raised by Alaskans For Wildlife for careful polling, the development of voter education spots for television, radio and newspapers, the placement of those ads, and “get-out-the-vote” efforts on election day.",0.0,0.891,0.109,0.5106,-0.1,1.0,4.0,5,3
defenders5_4573_4669,dev,2.63,3.13,3.25,"If Alaska’s new law is not replaced, thousands of Alaska's wolves will die in the years to come.",0.187,0.813,0.0,-0.5994,0.1363636363636363,0.4545454545454545,-3.0,4,4
defenders5_4679_4826,test,2.46,3.36,3.0,And it will be a major setback for wolves nationwide — at a time when the American public overwhelmingly favors wolf reintroduction and protection.,0.067,0.844,0.089,0.128,0.140625,0.3916666666666666,2.0,4,3
defenders5_4827_4961,train,2.6,3.3,2.7,A loss will encourage those anti-wolf fanatics who want to stop wolf restoration and put bounties on those wolves already in the wild.,0.166,0.664,0.17,0.0258,0.1,0.4,-2.0,4,2
