text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
"To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.",0,0,0,0,1,0,1,0,0,0,0
@RoyEnglish roy as fiery,1,1,1,0,0,0,0,0,0,0,0
Love the new song I can't stop thinking about you by .,0,0,0,0,1,1,1,0,0,0,0
#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic #horrible,1,0,1,1,0,0,0,0,0,0,0
Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration #happy,0,0,0,0,1,1,1,0,0,0,0
@JordanChariton If that doesn't out Dem's in panic mode then I don't know what will...,0,0,0,1,0,0,0,0,0,0,0
My 2 teens sons just left in the car to get haircuts. I'm praying up a storm that they make it home safely!!  #TerenceCrutcher,0,1,0,1,0,0,1,0,0,0,0
This Red Sox team is the equivalent of Tiger Woods in his heyday: no mercy.,1,0,1,0,0,0,0,0,1,0,0
"gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage them...",1,0,1,0,0,0,1,0,0,0,0
"Iniesta still the one player I idolize from Barca,a delight to watch I tell you",0,0,0,0,1,0,1,0,0,0,0
Bet pawpaw is having a good time rejoicing up in heaven for his first birthday there!,0,0,0,0,1,1,0,0,0,0,0
Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap,0,1,0,0,0,0,0,0,0,0,0
Police: Atlanta rapper Shawty Lo killed in fiery car crash,0,0,0,0,0,0,0,1,1,0,0
Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs,0,0,0,0,1,0,1,0,0,0,0
"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016",0,0,0,0,1,0,0,0,0,1,0
@MrMalky @kwr66 How awful! Switched off!,1,0,1,0,0,0,0,1,1,0,0
"Absolutely can not believe the generosity pouring out for us, but Id give everything I have for Nick to be healthy and happy. #lost",0,0,0,1,1,1,1,0,0,0,1
When you lose somebody close to your heart you lose yourself as well 💔 #lost,0,0,0,0,0,0,0,1,1,0,0
sometimes im sad then remember Margaret Thatcher is dead and then i rejoice,0,0,0,0,1,0,0,0,1,0,0
@Skepta make sure you's Young breadrins sling us a quick vote #murky #skeng #votage,0,1,0,0,1,0,1,0,0,0,0
I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.,0,0,0,0,1,1,0,0,0,0,0
Val having a nervous breakdown #floss #GBBO,0,0,0,1,0,0,0,0,1,0,0
In other news. My legs hurt. #running #5kin26mins  #flatfeet,1,0,1,0,0,0,0,0,1,0,0
Unixware skydrive-cokie hearty exactment blame online: HEpHXhO,0,1,1,0,0,0,0,0,0,0,0
@Hank_nsno @RonaldKoeman cheering and clapping I assume,0,0,0,0,1,0,0,0,0,0,0
#terrorstatepak #pakistan is a #terror state,0,0,0,1,0,0,0,0,0,0,0
My heartbeat is forever stumbling on memories of things past. #longing #loss #shape #form #sadness,0,0,1,0,0,0,0,0,1,0,0
"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone ",1,0,1,1,0,0,0,0,0,1,0
@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery?   #rage. #iphonePhoneHome,1,0,1,0,0,0,0,0,0,0,0
".@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\n❤️💛💚💙💜\n311,553",0,0,0,0,1,1,1,0,0,0,0
Heart heavy for lost furry family members. Remembering Max and Ozzie. Forever friends as 🐶😇,0,0,0,0,0,0,0,0,1,0,0
“The #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them.”   \n  ―#Stanley #Coren,0,0,0,1,0,0,0,0,0,0,0
@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out #nervous,0,1,1,1,0,0,0,1,0,0,0
"@beIIrkes Es, I'm serious 23/8",0,0,0,0,0,0,0,0,0,0,0
"Good night, Twitter world! Wish you all good sleep / productive jovial days! :)",0,0,0,0,1,0,1,0,0,0,0
... in the same speech.  However he did mention foreign hand and funding in terrorism in the country. 👍\n#ProudOfYouPrimeMinister,1,0,1,1,1,0,0,0,0,0,0
@theflabar It's a #foggy and #dark morning here - so #filter this time.  For #lighting purposes. :),0,0,0,0,1,0,1,0,0,0,0
@pi6ie I want to achieve to your level of optimism,0,0,0,0,0,0,1,0,0,0,0
@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies !,0,0,1,0,1,0,0,0,1,0,0
"I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life",0,0,0,0,1,1,0,0,0,0,0
Martin Roth leaving V&amp;A shoes the effects of #Brexit: bright and talented foreigners made to feel unwelcome and leaving U.K. #c4news,1,0,1,0,1,0,0,0,1,0,0
It's a Moving Day! #stress  #hope,0,1,0,1,0,0,1,0,0,0,0
@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears #laughter,0,0,0,0,1,1,0,0,1,0,0
Are you #serious that #fredsirieix lives in Peckham......South London's own #Love Guru(big up),0,1,0,0,0,1,1,0,0,0,0
@JonathanHatfull I’ll look forward to it. Hoping for lots of stetson-tilting and rueful looks into whiskey glasses.,0,0,0,0,1,0,0,0,0,0,0
"The human race has one really effective weapon, and that is laughter. -- Mark Twain",0,0,0,0,1,0,1,0,0,0,0
@MartinClouseau - as CEO of a charity you could reasonably expect @eduardo_LACS not to attempt to crudely inflame tensions.,1,0,1,0,0,0,0,0,0,0,0
@Beakmoo hmmmm...you may have a point... I thought Twitter had got dull 😂. LAMINATION,0,1,0,0,1,0,1,0,0,0,0
Can't start a good day without a cup of tea! \n\n #tea  #day #goodday,0,0,0,0,1,1,0,0,0,0,0
@datboyJuniorE lool soon as man start loosing weight.  Its panic,0,0,0,1,0,0,0,0,0,0,0
"@OtherkinOK @ParadisoAdam Very nice show guys! Now I have supported you, I expect you cheering at my @dublinmarathon on Oct 30th 😉😎👍",0,0,0,0,1,0,1,0,0,0,0
.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty… …,0,1,0,0,1,0,1,0,0,0,0
When you make a great tasting shake and no words can describe it!😃👌🏻  #herbalifenutrition #tastesogood #nowords,0,0,0,0,1,0,1,0,0,0,0
@GOtvNg CN seems like you only appreciate good reviews. No apologies to my concern years ago.,0,0,0,0,1,0,1,0,1,0,0
Wow the #Denver housing market is #depressing no places to buy in my range 😢 #FML,1,0,0,0,0,0,0,0,1,0,0
@AdamRichards_10 I done a mix of win and -1 and scores are 2-0 2-0 3-0 4-0 4-0 and then moyes was 1-0 down was fuming. Would of been easy,1,0,1,0,0,0,0,0,1,0,0
Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh.,1,0,1,0,0,0,0,0,0,0,0
@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —,1,0,1,0,0,0,0,0,1,0,0
luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick,1,0,1,0,0,0,0,0,0,0,0
Bunk ur class📚 at least once in your life time cuz later when u look back good marks will not make u happy but memories😊 will'    -APJ,0,0,0,0,1,0,1,0,0,0,0
The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times. RIP #MGS3,0,0,0,0,0,0,0,0,1,0,0
@WestHamUtd poor service tonight to find season ticket holders in the seats we purchased online. Forced to move further away #unhappy,1,0,0,0,0,0,0,0,1,0,0
Your boy' is having a nightmare @VivaLaSergio,0,0,0,1,0,0,0,0,0,0,0
@crumpledlinen he chirp,0,0,0,0,1,1,0,0,0,0,0
straight people are canoodling on the quad and I'm #offended,1,0,1,0,0,0,0,1,1,0,0
First weekend of fall; let's see if I can stay disciplined to this seasons goals. #fitness #running #sober #Mindset #firstfriday #family,0,0,0,0,1,0,1,0,0,0,0
"@IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot",0,0,0,0,1,1,1,0,0,0,0
@brooklynbreeder \nI could not believe that their answer to his outrage was that they were right. I do hope he takes them to the cleaners.,1,0,1,0,0,0,1,0,0,1,0
.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support,1,0,1,1,0,0,0,0,0,1,0
"It's easy to #fall #asleep in class, but hard to in bed. #True  #whileyouweresleeping #insomnia #TeamFollowBack #RockTheReTweet",0,0,1,0,0,0,0,1,0,0,0
Do not #worry about anything but #pray about everything.,0,1,0,0,1,0,1,0,0,0,0
@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!,1,0,1,0,0,0,0,0,0,0,0
Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much 😩 #spinning #sulk,0,0,1,0,0,0,0,0,1,0,0
Janice Griffith snap story  😍😍😍,0,0,0,0,1,0,0,0,1,0,0
@britishairways term 5 security queues at arrivals ,0,0,0,0,0,0,0,0,0,0,0
It's 5:55am. I'm hungry but there is no food. #panic,1,0,0,1,0,0,0,0,1,0,0
I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around 🙃,0,0,0,0,0,0,0,0,1,0,0
@PediMGHHMS3 sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others.,0,0,0,0,0,0,0,0,0,0,0
Feels grim not having your nails done,0,0,1,0,0,0,0,0,1,0,0
@caseycdutch @m_rath that's what some rioters are doing #terrorism,1,1,1,1,0,0,0,0,1,0,0
@CBSBigBrother she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle 😖,1,0,1,0,0,0,0,0,0,0,0
"A cheerful heart is good medicine, but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom",0,0,0,0,1,0,1,0,0,0,0
When you just want all the attention #cantsleep ,0,1,0,1,0,0,0,0,0,0,0
#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership #fear,0,0,0,1,0,0,1,0,0,0,0
@NHLstoreNYC @TeamNA_WCH #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada!,0,0,0,0,1,0,0,0,0,0,0
Side chick's be trying to fuck u like your going to forget about your wife when your done. #terrible,1,0,1,0,0,0,0,0,1,0,0
STAY JADED everyone is #terrible,1,0,1,1,0,0,0,0,0,0,0
"When you wake up, scroll through social media, and another father was taken from his child #nightmare #everyday #KeithLamontScott",1,0,0,1,0,0,0,0,1,0,0
someone kik me @ montanashay_ \n #kikme ,1,0,1,0,0,0,0,0,0,0,0
I think they may be ,0,1,0,0,0,0,1,0,0,0,0
"By the way, I'm wearing the smile you gave me today. \n#you #me #smile",0,0,0,0,1,1,1,0,0,0,0
#smile #instagramers : #Selfie#BestMeSelfie#Me#Smile#BestMeCameraIsGreat#EmojiGrid#LikeforLike#Friend#Girl#Boy#Tattoos#Family#6Pack#G...,0,0,0,0,1,1,1,0,0,0,0
the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards &amp; invigorate raging self defense mechanisms,1,1,0,0,0,0,0,0,0,0,0
"@HillaryClinton Americans for HRC! Now maybe, as you see the world getting rid of terror to save their countries you'll get the  DEMS out.",0,1,0,0,1,0,1,0,0,0,0
@cedricyarbrough We love you! #hilarious   We are looking forward to SO much more!  #kudos on the #pilot @Speechless_ABC #speechless,0,0,0,0,1,1,1,0,0,0,0
Incredible that Nawaz Sharif said Pakistan is victim of terrorism &amp; talked abt development in Pak. Incredible how he controlled his laughter,0,0,1,1,0,0,0,0,0,0,0
@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.,0,0,0,0,1,0,0,0,0,0,0
"Dropped my phone in the sink earlier.No sound, but everythin else works.Prepared myself for life without music until I put my earphones in",1,1,0,0,0,0,0,0,0,0,0
"Needed levity: Hubs + I talking of @weareTYPHOON Kyle's new solo album, my 7 yo says '@KyleClark'? She loves ur news show #9News @9NEWS LOLZ",0,0,0,0,1,1,1,0,0,0,0
Literally feels sg to be happy with sam😍,0,0,0,0,1,1,0,0,0,0,0
So you're unhappy?,0,0,0,0,0,0,0,0,1,0,0
So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,1,0,0,0,1,0,0,0,0,0,0
@destaneex @ProSyndicate @EGX oh don't panic he's gonna be there,0,0,0,1,0,0,0,0,0,0,0
@lmench i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?,1,0,1,0,0,0,0,0,0,0,0
@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. #unhappy,1,0,1,1,0,0,0,0,1,0,0
Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...,0,0,0,0,1,0,1,0,0,0,0
"Elinor,' she laughed so little known, all over every body at the brilliant cheerfulness of sweetmeats and a fashion.",0,0,0,0,1,0,1,0,0,0,0
@indiamarshall_ that's great! It's not easy!\n&amp; it's amazing when nervousness turns into adrenaline 😂\nHad you had concerts as soloist before?,0,0,0,0,1,0,0,0,0,0,0
"Blessed are those who mourn, for they will be comforted \n                                              Mt 5:4",0,0,0,0,0,0,1,0,0,0,0
What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success,0,0,0,0,1,0,1,0,0,0,0
"@SkeletonsLock 'Pleased to meet you. You obviously know me,' offers her hand to shake.",0,0,0,0,1,1,0,0,0,0,0
@GNRailUK There's gonna be street parties when you lot leave. Spontaneous rejoicing. Clowns.,0,0,1,0,1,0,1,0,0,0,0
@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7,1,0,1,0,0,0,0,0,0,0,0
#Afghanistan Vice President Sarwar Danish slams #Pakistan for breeding #terrorism during UNGA address\n@UN #USA,1,0,1,0,0,0,0,0,0,0,0
Watch this amazing live.ly broadcast by @evanhufferd #lively #musically,0,0,0,0,1,1,1,0,0,0,0
Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming,1,0,1,0,0,0,0,0,0,0,0
"@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war",0,0,0,0,1,0,0,0,0,0,0
@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.,0,0,0,0,0,0,1,0,0,0,0
"Watching football matches without commentary is something that I rejoice, found a transmission of City’s match like that today, joyful.",0,0,0,0,1,0,0,0,0,0,0
@Elaminova sparkling water makes your life sparkly,0,0,0,0,1,0,1,0,0,0,0
I feel like I am drowning. #depression  #falure #worthless,0,0,0,0,0,0,0,1,1,0,0
😭 a #nightmare just woke me up 😭,1,0,1,1,0,0,0,0,1,0,0
Feel so grim + ugly atm,1,0,0,0,0,0,0,0,1,0,0
"@charles_gaba No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly",0,0,0,0,0,0,0,1,1,0,0
Late night #thoughts. Feeling #restless.,0,1,1,1,0,0,0,0,0,0,0
"@AlaskaGurus @adventuretweets agreed! 😍 an awe to meet such beautiful, powerful animals.",0,0,0,0,1,0,0,0,0,0,1
#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash,1,0,1,0,0,0,0,0,0,0,0
@GrxjicTank WHY though! Why did u want to offend Americans?,1,1,1,0,0,0,0,0,1,0,0
today afghanistan tell us where the terrorism is planned whaaaooo#UNGA,1,0,0,1,0,0,0,0,0,0,0
Seeing double am so tired but I always grudge getting off my phone at night 🙄,1,0,1,0,0,0,0,0,1,0,0
Candice's pout is gonna take someone eye out mate! #GBBO,1,0,1,1,0,0,0,0,0,0,0
Man Utd are shambles that was horrific 😭😭😭,1,0,1,1,0,0,0,0,1,0,0
@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? #fear,0,0,1,1,0,0,0,0,0,0,0
you never call me when your sober,1,0,0,0,0,0,0,1,1,0,0
Bloody parking ticket 😒💸 #fuming,1,0,1,0,0,0,0,0,0,0,0
"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful",1,0,1,1,0,0,0,0,0,0,0
"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",0,0,0,0,1,1,0,0,0,0,0
This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon,0,0,0,0,1,1,1,0,0,0,1
i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work?,0,1,1,0,0,0,0,1,1,0,0
@TDsNation I blame how broken madden is this year,0,0,1,0,0,0,0,1,0,0,0
The focal points of war lie in #terrorism and the #UN needs to address #violentextremism,0,0,0,1,0,0,1,0,0,0,0
@BokuNoGio AND his momma was worse than Tony sopranos momma #wow #sad #history #major,0,0,1,0,0,0,0,0,1,0,0
"@Damn_It_Dillon @SamUndomiel of course! This is a happy hentai, not a sad or gloomy one",0,0,0,0,1,0,1,0,0,0,0
"@eachus At least he's willing to discuss, better than most. That and keep the insults light with occasional levity or creative BS-ing,",0,0,0,0,0,0,1,1,0,0,0
@myaeggs I can't get a better look at her bc I'm too shy to make eye contact ;-;,0,0,0,1,0,0,0,1,1,0,0
@johnmerro1 @Liberobility still bitter about last night lads 😂,1,0,0,0,1,0,0,0,0,0,0
"@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace",0,1,0,0,0,0,0,0,1,0,0
Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth ,0,0,0,1,0,0,0,0,1,0,0
@liamch88 yeah! :) playing well ,0,0,0,0,1,1,1,0,0,0,1
